OPEN,HIGH,LOW,CLOSE,VOLUME
148.029999,157.380005,147.830002,154.5,154357300
152.570007,153.100006,150.779999,151.729996,69858300
150.639999,155.229996,150.639999,154.649994,83322600
153.880005,154.580002,151.169998,151.919998,64120100
153.779999,154.330002,150.419998,150.869995,56007100
149.460007,151.339996,149.220001,151.009995,57450700
150.949997,154.259995,150.919998,153.850006,62199000
152.119995,153.770004,150.860001,153.199997,61707600
153.110001,155.5,152.880005,155.330002,65573800
153.509995,156.330002,153.350006,153.710007,68167900
152.350006,153,150.850006,152.550003,59144100
150.199997,151.300003,148.410004,148.479996,58867200
148.869995,149.949997,147.160004,148.910004,51011300
150.089996,150.339996,147.240005,149.399994,48394200
147.110001,147.190002,145.720001,146.710007,55469600
147.710007,149.169998,147.449997,147.919998,44998500
147.050003,149.080002,146.830002,147.410004,50547000
146.830002,147.229996,145.009995,145.309998,55479000
144.380005,146.710007,143.899994,145.910004,52238100
148.039993,151.110001,147.330002,151.029999,70732300
153.789993,156.300003,153.460007,153.830002,87558000
153.699997,154.029999,151.130005,151.600006,56182000
152.809998,153.470001,151.830002,152.869995,47204800
153.559998,154.539993,150.229996,150.589996,53833600
150.210007,150.940002,147.610001,148.5,68572400
147.809998,153.139999,147.699997,150.470001,84457100
151.279999,153.399994,150.100006,152.589996,73695900
151.190002,153.25,149.919998,152.990005,77167900
152.160004,156.460007,151.639999,155.850006,76161100
156.080002,156.740005,154.279999,155,98944600
155.070007,157.820007,154.149994,157.399994,73641400
157.320007,159.399994,156.539993,159.279999,73938300
159.300003,162.139999,157.809998,157.830002,75701800
158.830002,161.550003,157.679993,158.929993,67622100
158.860001,160.339996,157.850006,160.25,59196500
159.940002,160.770004,157.869995,158.279999,52390300
157.970001,158.490005,155.979996,157.649994,45992200
159.369995,161.050003,159.350006,160.770004,51305700
161.529999,162.470001,161.270004,162.360001,49501700
162.440002,165,161.910004,164.899994,68749800
164.270004,166.289993,164.220001,166.169998,56976200
166.600006,166.839996,165.110001,165.630005,46278300
164.740005,165.050003,161.800003,163.759995,51511700
162.429993,164.960007,162,164.660004,45390100
161.419998,162.029999,160.080002,162.029999,47716900
162.350006,162.360001,160.509995,160.800003,47644200
161.220001,162.059998,159.779999,160.100006,50133100
161.630005,165.800003,161.419998,165.559998,68445600
164.589996,166.320007,163.820007,165.210007,49386500
165.089996,165.389999,164.029999,165.229996,41516200
166.100006,167.410004,165.649994,166.470001,49923000
165.800003,168.160004,165.539993,167.630005,47720200
166.089996,167.869995,165.559998,166.649994,52456400
165.050003,166.449997,164.490005,165.020004,58337300
165,165.600006,163.889999,165.330002,41949600
165.190002,166.309998,163.729996,163.770004,48714100
163.059998,165.279999,162.800003,163.759995,45498800
165.190002,168.559998,165.190002,168.410004,64902300
168.490005,169.850006,167.880005,169.679993,55209200
169.279999,170.449997,168.639999,169.589996,52472900
170.089996,170.350006,167.539993,168.539993,48425700
169.5,170.919998,167.160004,167.449997,65136000
164.889999,167.039993,164.309998,165.789993,81235400
170.979996,174.300003,170.759995,173.570007,113316400
172.479996,173.850006,172.110001,173.5,55962800
173.050003,173.539993,171.600006,171.770004,45326900
173.020004,174.029999,171.899994,173.559998,53724500
173.850006,174.589996,172.169998,173.75,49514700
173.619995,174.059998,171,172.570007,45497800
173.160004,173.210007,171.470001,172.070007,37266700
171.990005,173.139999,171.800003,172.070007,42110300
171.710007,172.929993,170.419998,172.690002,57951600
173,175.240005,172.580002,175.050003,65496700
176.389999,176.389999,174.940002,175.160004,55772400
173.979996,174.710007,173.449997,174.199997,43570900
173.130005,173.380005,171.279999,171.559998,50747300
171.089996,172.419998,170.520004,171.839996,45143500
172.410004,173.899994,171.690002,172.990005,56058300
173.320007,175.770004,173.110001,175.429993,54835000
176.960007,178.990005,176.570007,177.300003,55964400
177.330002,179.350006,176.759995,177.25,99625300
177.699997,180.119995,176.929993,180.089996,68901800
181.029999,181.779999,179.259995,180.949997,61945900
182.630005,184.949997,178.039993,179.580002,121946500
179.970001,180.119995,177.429993,179.210007,64848400
178.440002,181.210007,177.320007,177.820007,61944600
177.899994,180.839996,177.460007,180.570007,50214900
181.5,182.229996,180.630005,180.960007,48870700
181.270004,183.889999,180.970001,183.789993,54274900
182.800003,184.149994,182.440002,183.309998,54929100
183.369995,184.389999,182.020004,183.949997,57462900
183.960007,186.520004,183.779999,186.009995,65433200
186.729996,186.990005,184.270004,184.919998,101235600
184.410004,186.100006,184.410004,185.009995,49799100
184.899994,185.410004,182.589996,183.960007,49515700
183.740005,187.050003,183.669998,187,51245300
185.550003,187.559998,185.009995,186.679993,53079300
186.830002,188.050003,185.229996,185.270004,48088700
185.889999,188.389999,185.669998,188.059998,50730800
187.929993,189.899994,187.600006,189.25,51216800
189.080002,190.070007,188.940002,189.589996,46347300
191.630005,194.479996,191.259995,193.970001,85069600
193.779999,193.880005,191.759995,192.460007,31458200
191.570007,192.979996,190.619995,191.330002,46920300
189.839996,192.020004,189.199997,191.809998,45094300
191.410004,192.669998,190.240005,190.679993,46778000
189.259995,189.990005,187.039993,188.610001,59922200
189.160004,189.300003,186.600006,188.080002,46638100
189.679993,191.699997,188.470001,189.770004,60750200
190.5,191.190002,189.779999,190.539993,41342300
190.229996,191.179993,189.630005,190.690002,41573900
191.899994,194.320007,191.809998,193.990005,50520200
193.350006,194.330002,192.419998,193.729996,48353800
193.100006,198.229996,192.649994,195.100006,80507300
195.089996,196.470001,192.5,193.130005,59581200
194.100006,194.970001,191.229996,191.940002,71917800
193.410004,194.910004,192.25,192.75,45377800
193.330002,194.440002,192.919998,193.619995,37283200
193.669998,195.639999,193.320007,194.5,47471900
196.020004,197.199997,192.550003,193.220001,47460200
194.669998,196.630005,194.139999,195.830002,48291400
196.059998,196.490005,195.259995,196.449997,38824100
196.240005,196.729996,195.279999,195.610001,35175100
195.039993,195.179993,191.850006,192.580002,50389300
191.570007,192.369995,190.690002,191.169998,61235200
185.520004,187.380005,181.919998,181.990005,115799700
182.130005,183.130005,177.350006,178.850006,97576100
179.690002,180.270004,177.580002,179.800003,67823000
180.869995,180.929993,177.009995,178.190002,60378500
179.479996,180.75,177.600006,177.970001,54686900
177.320007,178.619995,176.550003,177.789993,51988100
177.970001,179.690002,177.309998,179.460007,43675600
178.880005,179.479996,177.050003,177.449997,43622600
177.130005,178.539993,176.5,176.570007,46964900
177.139999,177.509995,173.479996,174,66062900
172.300003,175.100006,171.960007,174.490005,61114200
175.070007,176.130005,173.740005,175.839996,46311900
177.059998,177.679993,176.25,177.229996,42084200
178.520004,181.550003,178.330002,181.119995,52722800
180.669998,181.100006,176.009995,176.380005,54945800
177.380005,179.149994,175.820007,178.610001,51449600
180.089996,180.589996,178.550003,180.190002,43820700
179.699997,184.899994,179.5,184.119995,53003900
184.940002,187.850006,184.740005,187.649994,60813900
187.839996,189.119995,187.479996,187.869995,60794500
189.490005,189.919998,188.279999,189.460007,45732600
188.279999,189.979996,187.610001,189.699997,45280000
188.399994,188.850006,181.470001,182.910004,81755800
175.179993,178.210007,173.539993,177.559998,112488800
178.350006,180.240005,177.789993,178.179993,65551300
180.070007,180.300003,177.339996,179.360001,58953100
179.490005,180.130005,174.820007,176.300003,90370200
176.509995,177.300003,173.979996,174.210007,84267900
174,176.100006,173.580002,175.740005,60895800
176.479996,176.5,173.820007,175.009995,109205100
176.479996,179.380005,176.169998,177.970001,67257600
177.520004,179.630005,177.130005,179.070007,51826900
179.259995,179.699997,175.399994,175.490005,58436200
174.550003,176.300003,173.860001,173.929993,63047900
174.669998,177.080002,174.050003,174.789993,56725400
174.199997,176.970001,174.149994,176.080002,46172700
174.820007,175.199997,171.660004,171.960007,64588900
172.619995,173.039993,169.050003,170.429993,66921800
169.339996,172.029999,167.619995,170.690002,56294400
172.020004,173.070007,170.339996,171.210007,51814200
171.220001,174.300003,170.929993,173.75,52164500
172.259995,173.630005,170.820007,172.399994,49594600
171.089996,174.210007,170.970001,173.660004,53020300
173.789993,175.449997,172.679993,174.910004,48527900
173.800003,177.990005,173.179993,177.490005,57224100
176.809998,179.050003,175.800003,178.990005,42390800
178.100006,179.720001,177.949997,178.389999,43698000
178.199997,179.850006,177.600006,179.800003,47551100
180.070007,182.339996,179.039993,180.710007,56743100
181.419998,181.929993,178.139999,178.850006,51427100
176.75,179.080002,176.509995,178.720001,52517000
176.649994,178.419998,174.800003,177.149994,57549400
175.580002,177.580002,175.110001,175.839996,54764400
176.039993,177.839996,175.190002,175.460007,59302900
175.309998,175.419998,172.639999,172.880005,64189300
170.910004,174.009995,169.929993,173,55980100
173.050003,173.669998,171.449997,173.440002,43816600
171.880005,173.059998,170.649994,171.100006,57157000
170.369995,171.380005,165.669998,166.889999,70625300
166.910004,168.960007,166.830002,168.220001,58499100
169.020004,171.169998,168.869995,170.289993,51131000
169.350006,170.899994,167.899994,170.770004,44846000
171,174.229996,170.119995,173.970001,56934900
175.520004,177.779999,175.460007,177.570007,77334800
174.240005,176.820007,173.350006,176.649994,79763700
176.380005,179.429993,176.210007,179.229996,63841300
179.179993,182.440002,178.970001,181.820007,70530000
182.350006,183.449997,181.589996,182.889999,49340300
182.960007,184.119995,181.809998,182.410004,53763500
183.970001,186.570007,183.529999,186.399994,66133400
185.820007,186.029999,184.210007,184.800003,43627500
187.699997,188.110001,186.300003,187.440002,60108400
187.850006,189.5,187.779999,188.009995,53790500
189.570007,190.960007,188.649994,189.710007,54412900
190.25,190.380005,188.570007,189.690002,50922700
189.889999,191.910004,189.880005,191.449997,46505100
191.410004,191.520004,189.740005,190.639999,38134500
191.490005,192.929993,190.830002,191.309998,39617700
190.869995,190.899994,189.25,189.970001,24048300
189.919998,190.669998,188.899994,189.789993,40552600
189.779999,191.080002,189.399994,190.399994,38415400
190.899994,192.089996,188.970001,189.369995,43014200
189.839996,190.320007,188.190002,189.949997,48794400
190.330002,191.559998,189.229996,191.240005,45679300
189.979996,190.050003,187.449997,189.429993,43389500
190.210007,194.399994,190.179993,193.419998,66628400
194.449997,194.759995,192.110001,192.320007,41089700
193.630005,195,193.589996,194.270004,47477700
194.199997,195.990005,193.669998,195.710007,53377300
193.110001,193.490005,191.419998,193.179993,60943700
193.080002,194.720001,191.720001,194.710007,52696900
195.089996,198,194.850006,197.960007,70404200
198.020004,199.619995,196.160004,198.110001,66831600
197.529999,198.399994,197,197.570007,128256700
196.089996,196.630005,194.389999,195.889999,55751900
196.160004,196.949997,195.889999,196.940002,40714100
196.899994,197.679993,194.830002,194.830002,52242800
196.100006,197.080002,193.5,194.679993,46482500
195.179993,195.410004,192.970001,193.600006,37122800
193.610001,193.889999,192.830002,193.050003,28919300
192.490005,193.5,191.089996,193.149994,48087700
194.139999,194.660004,193.169998,193.580002,34049900
193.899994,194.399994,191.729996,192.529999,42628800
187.149994,188.440002,183.889999,185.639999,82488700
184.220001,185.880005,183.429993,184.25,58414500
182.149994,183.089996,180.880005,181.910004,71983600
181.990005,182.759995,180.169998,181.179993,62303300
182.089996,185.600006,181.5,185.559998,59144500
183.919998,185.149994,182.729996,185.139999,42841800
184.350006,186.399994,183.919998,186.190002,46792900
186.539993,187.050003,183.619995,185.589996,49128400
186.059998,186.740005,185.190002,185.919998,40444700
182.160004,184.259995,180.929993,183.630005,65603000
181.270004,182.929993,180.300003,182.679993,47317400
186.089996,189.139999,185.830002,188.630005,78005800
189.330002,191.949997,188.820007,191.559998,68741000
192.300003,195.330002,192.259995,193.889999,60133900
195.020004,195.75,193.830002,195.179993,42355600
195.419998,196.380005,194.339996,194.5,53631300
195.220001,196.270004,193.110001,194.169998,54822100
194.270004,194.759995,191.940002,192.419998,44594000
192.009995,192.199997,189.580002,191.729996,47145600
190.940002,191.800003,187.470001,188.039993,55859400
187.039993,187.100006,184.350006,184.399994,55467800
183.990005,186.949997,183.820007,186.860001,64885400
179.860001,187.330002,179.25,185.850006,102518000
188.149994,189.25,185.839996,187.679993,69668800
186.860001,189.309998,186.770004,189.300003,43490800
190.639999,191.050003,188.610001,189.410004,53439000
189.389999,189.539993,187.350006,188.320007,40962000
188.649994,189.990005,188,188.850006,45155200
188.419998,188.669998,186.789993,187.149994,41781900
185.770004,186.210007,183.509995,185.039993,56529500
185.320007,185.529999,182.440002,184.149994,54630500
183.550003,184.490005,181.350006,183.860001,65434500
183.419998,184.850006,181.669998,182.309998,49701400
181.789993,182.429993,180,181.559998,53665600
181.940002,182.889999,180.660004,182.320007,41529700
183.479996,184.960007,182.460007,184.369995,52292200
185.009995,185.039993,182.229996,182.520004,45119700
182.240005,182.759995,180.649994,181.160004,40867400
181.100006,183.919998,179.559998,182.630005,54318900
182.509995,183.119995,180.130005,181.419998,48953900
181.270004,182.570007,179.529999,180.75,136682600
179.550003,180.529999,177.380005,179.660004,73488000
176.149994,176.899994,173.789993,175.100006,81510100
170.759995,172.039993,169.619995,170.119995,95132400
171.059998,171.240005,168.679993,169.119995,68587700
169.149994,170.729996,168.490005,169,71765100
169,173.699997,168.940002,170.729996,76114600
172.940002,174.380005,172.050003,172.75,60139500
173.149994,174.029999,171.009995,173.229996,59825400
172.770004,173.190002,170.759995,171.130005,52488700
172.910004,174.309998,172.050003,173,72913500
171.169998,172.619995,170.289993,172.619995,121664700
175.570007,177.710007,173.520004,173.720001,75604200
174.339996,176.610001,173.029999,176.080002,55215200
175.720001,178.669998,175.089996,178.669998,53423100
177.050003,177.490005,170.839996,171.369995,106181300
171.759995,173.050003,170.059998,172.279999,71106600
170.570007,171.940002,169.449997,170.850006,54288300
170,171.419998,169.580002,169.710007,57388400
170.410004,173.600006,170.110001,173.309998,60273300
171.75,172.229996,170.509995,171.479996,65672700
171.190002,171.25,169.479996,170.029999,46240500
169.080002,169.339996,168.229996,168.839996,49329500
168.789993,170.679993,168.580002,169.649994,47691700
170.289993,171.919998,168.820007,168.820007,53704400
169.589996,170.389999,168.949997,169.580002,42055200
169.029999,169.199997,168.240005,168.449997,37425500
168.699997,170.080002,168.350006,169.669998,42451200
168.800003,169.089996,167.110001,167.779999,49709300
168.339996,175.460007,168.160004,175.039993,91070300
174.259995,178.360001,174.210007,176.550003,101593300
175.360001,176.630005,172.5,172.690002,73531800
171.75,173.759995,168.270004,169.380005,73711200
169.610001,170.649994,168,168,50901200
168.029999,168.639999,166.550003,167.039993,43122900
166.210007,166.399994,164.080002,165,67772100
165.520004,167.259995,164.770004,165.839996,48116400
165.350006,167.050003,164.919998,166.899994,49537800
166.539993,169.300003,166.210007,169.020004,48251800
169.529999,170.610001,168.149994,169.889999,50558300
169.880005,171.339996,169.179993,169.300003,44525100
